num	glyph	G1-source	description
1741	卵	G1-4251	GB/T 12345—1990，34—49
1742	亂	G1-4252	GB/T 12345—1990，34—50
1743	掠	G1-4253	GB/T 12345—1990，34—51
1744	略	G1-4254	GB/T 12345—1990，34—52
1745	掄	G1-4255	GB/T 12345—1990，34—53
1746	輪	G1-4256	GB/T 12345—1990，34—54
1747	倫	G1-4257	GB/T 12345—1990，34—55
1748	侖	G1-4258	GB/T 12345—1990，34—56
1749	淪	G1-4259	GB/T 12345—1990，34—57
1750	綸	G1-425A	GB/T 12345—1990，34—58
1751	論	G1-425B	GB/T 12345—1990，34—59
1752	蘿	G1-425C	GB/T 12345—1990，34—60
1753	螺	G1-425D	GB/T 12345—1990，34—61
1754	羅	G1-425E	GB/T 12345—1990，34—62
1755	邏	G1-425F	GB/T 12345—1990，34—63
1756	鑼	G1-4260	GB/T 12345—1990，34—64
1757	籮	G1-4261	GB/T 12345—1990，34—65
1758	騾	G1-4262	GB/T 12345—1990，34—66
1759	裸	G1-4263	GB/T 12345—1990，34—67
1760	落	G1-4264	GB/T 12345—1990，34—68
1761	洛	G1-4265	GB/T 12345—1990，34—69
1762	駱	G1-4266	GB/T 12345—1990，34—70
1763	絡	G1-4267	GB/T 12345—1990，34—71
1764	媽	G1-4268	GB/T 12345—1990，34—72
1765	麻	G1-4269	GB/T 12345—1990，34—73
1766	瑪	G1-426A	GB/T 12345—1990，34—74
1767	碼	G1-426B	GB/T 12345—1990，34—75
1768	螞	G1-426C	GB/T 12345—1990，34—76
1769	馬	G1-426D	GB/T 12345—1990，34—77
1770	駡	G1-426E	GB/T 12345—1990，34—78
1771	嘛	G1-426F	GB/T 12345—1990，34—79
1772	嗎	G1-4270	GB/T 12345—1990，34—80
1773	埋	G1-4271	GB/T 12345—1990，34—81
1774	買	G1-4272	GB/T 12345—1990，34—82
1775	麥	G1-4273	GB/T 12345—1990，34—83
1776	賣	G1-4274	GB/T 12345—1990，34—84
1777	邁	G1-4275	GB/T 12345—1990，34—85
1778	脉	G1-4276	GB/T 12345—1990，34—86
1779	瞞	G1-4277	GB/T 12345—1990，34—87
1780	饅	G1-4278	GB/T 12345—1990，34—88
1781	蠻	G1-4279	GB/T 12345—1990，34—89
1782	滿	G1-427A	GB/T 12345—1990，34—90
1783	蔓	G1-427B	GB/T 12345—1990，34—91
1784	曼	G1-427C	GB/T 12345—1990，34—92
1785	慢	G1-427D	GB/T 12345—1990，34—93
1786	漫	G1-427E	GB/T 12345—1990，34—94
1787	謾	G1-4321	GB/T 12345—1990，35—01
1788	芒	G1-4322	GB/T 12345—1990，35—02
1789	茫	G1-4323	GB/T 12345—1990，35—03
1790	盲	G1-4324	GB/T 12345—1990，35—04
1791	氓	G1-4325	GB/T 12345—1990，35—05
1792	忙	G1-4326	GB/T 12345—1990，35—06
1793	莽	G1-4327	GB/T 12345—1990，35—07
1794	猫	G1-4328	GB/T 12345—1990，35—08
1795	茅	G1-4329	GB/T 12345—1990，35—09
1796	錨	G1-432A	GB/T 12345—1990，35—10
1797	毛	G1-432B	GB/T 12345—1990，35—11
1798	矛	G1-432C	GB/T 12345—1990，35—12
1799	鉚	G1-432D	GB/T 12345—1990，35—13
1800	卯	G1-432E	GB/T 12345—1990，35—14
1801	茂	G1-432F	GB/T 12345—1990，35—15
1802	冒	G1-4330	GB/T 12345—1990，35—16
1803	帽	G1-4331	GB/T 12345—1990，35—17
1804	貌	G1-4332	GB/T 12345—1990，35—18
1805	貿	G1-4333	GB/T 12345—1990，35—19
1806	么	G1-4334	GB/T 12345—1990，35—20
1807	玫	G1-4335	GB/T 12345—1990，35—21
1808	枚	G1-4336	GB/T 12345—1990，35—22
1809	梅	G1-4337	GB/T 12345—1990，35—23
1810	酶	G1-4338	GB/T 12345—1990，35—24
1811	霉	G1-4339	GB/T 12345—1990，35—25
1812	煤	G1-433A	GB/T 12345—1990，35—26
1813	没	G1-433B	GB/T 12345—1990，35—27
1814	眉	G1-433C	GB/T 12345—1990，35—28
1815	媒	G1-433D	GB/T 12345—1990，35—29
1816	鎂	G1-433E	GB/T 12345—1990，35—30
1817	每	G1-433F	GB/T 12345—1990，35—31
1818	美	G1-4340	GB/T 12345—1990，35—32
1819	昧	G1-4341	GB/T 12345—1990，35—33
1820	寐	G1-4342	GB/T 12345—1990，35—34
1821	妹	G1-4343	GB/T 12345—1990，35—35
1822	媚	G1-4344	GB/T 12345—1990，35—36
1823	門	G1-4345	GB/T 12345—1990，35—37
1824	悶	G1-4346	GB/T 12345—1990，35—38
1825	們	G1-4347	GB/T 12345—1990，35—39
1826	萌	G1-4348	GB/T 12345—1990，35—40
1827	蒙	G1-4349	GB/T 12345—1990，35—41
1828	檬	G1-434A	GB/T 12345—1990，35—42
1829	盟	G1-434B	GB/T 12345—1990，35—43
1830	錳	G1-434C	GB/T 12345—1990，35—44
1831	猛	G1-434D	GB/T 12345—1990，35—45
1832	夢	G1-434E	GB/T 12345—1990，35—46
1833	孟	G1-434F	GB/T 12345—1990，35—47
1834	眯	G1-4350	GB/T 12345—1990，35—48
1835	醚	G1-4351	GB/T 12345—1990，35—49
1836	靡	G1-4352	GB/T 12345—1990，35—50
1837	糜	G1-4353	GB/T 12345—1990，35—51
1838	迷	G1-4354	GB/T 12345—1990，35—52
1839	謎	G1-4355	GB/T 12345—1990，35—53
1840	彌	G1-4356	GB/T 12345—1990，35—54
1841	米	G1-4357	GB/T 12345—1990，35—55
1842	秘	G1-4358	GB/T 12345—1990，35—56
1843	覓	G1-4359	GB/T 12345—1990，35—57
1844	泌	G1-435A	GB/T 12345—1990，35—58
1845	蜜	G1-435B	GB/T 12345—1990，35—59
1846	密	G1-435C	GB/T 12345—1990，35—60
1847	幂	G1-435D	GB/T 12345—1990，35—61
1848	棉	G1-435E	GB/T 12345—1990，35—62
1849	眠	G1-435F	GB/T 12345—1990，35—63
1850	綿	G1-4360	GB/T 12345—1990，35—64
1851	冕	G1-4361	GB/T 12345—1990，35—65
1852	免	G1-4362	GB/T 12345—1990，35—66
1853	勉	G1-4363	GB/T 12345—1990，35—67
1854	娩	G1-4364	GB/T 12345—1990，35—68
1855	緬	G1-4365	GB/T 12345—1990，35—69
1856	面	G1-4366	GB/T 12345—1990，35—70
1857	苗	G1-4367	GB/T 12345—1990，35—71
1858	描	G1-4368	GB/T 12345—1990，35—72
1859	瞄	G1-4369	GB/T 12345—1990，35—73
1860	藐	G1-436A	GB/T 12345—1990，35—74
1861	秒	G1-436B	GB/T 12345—1990，35—75
1862	渺	G1-436C	GB/T 12345—1990，35—76
1863	廟	G1-436D	GB/T 12345—1990，35—77
1864	妙	G1-436E	GB/T 12345—1990，35—78
1865	蔑	G1-436F	GB/T 12345—1990，35—79
1866	滅	G1-4370	GB/T 12345—1990，35—80
1867	民	G1-4371	GB/T 12345—1990，35—81
1868	抿	G1-4372	GB/T 12345—1990，35—82
1869	皿	G1-4373	GB/T 12345—1990，35—83
1870	敏	G1-4374	GB/T 12345—1990，35—84
1871	憫	G1-4375	GB/T 12345—1990，35—85
1872	閩	G1-4376	GB/T 12345—1990，35—86
1873	明	G1-4377	GB/T 12345—1990，35—87
1874	螟	G1-4378	GB/T 12345—1990，35—88
1875	鳴	G1-4379	GB/T 12345—1990，35—89
1876	銘	G1-437A	GB/T 12345—1990，35—90
1877	名	G1-437B	GB/T 12345—1990，35—91
1878	命	G1-437C	GB/T 12345—1990，35—92
1879	謬	G1-437D	GB/T 12345—1990，35—93
1880	摸	G1-437E	GB/T 12345—1990，35—94
1881	摹	G1-4421	GB/T 12345—1990，36—01
1882	蘑	G1-4422	GB/T 12345—1990，36—02
1883	模	G1-4423	GB/T 12345—1990，36—03
1884	膜	G1-4424	GB/T 12345—1990，36—04
1885	磨	G1-4425	GB/T 12345—1990，36—05
1886	摩	G1-4426	GB/T 12345—1990，36—06
1887	魔	G1-4427	GB/T 12345—1990，36—07
1888	抹	G1-4428	GB/T 12345—1990，36—08
1889	末	G1-4429	GB/T 12345—1990，36—09
1890	莫	G1-442A	GB/T 12345—1990，36—10
1891	墨	G1-442B	GB/T 12345—1990，36—11
1892	默	G1-442C	GB/T 12345—1990，36—12
1893	沫	G1-442D	GB/T 12345—1990，36—13
1894	漠	G1-442E	GB/T 12345—1990，36—14
1895	寞	G1-442F	GB/T 12345—1990，36—15
1896	陌	G1-4430	GB/T 12345—1990，36—16
1897	謀	G1-4431	GB/T 12345—1990，36—17
1898	牟	G1-4432	GB/T 12345—1990，36—18
1899	某	G1-4433	GB/T 12345—1990，36—19
1900	拇	G1-4434	GB/T 12345—1990，36—20
1901	牡	G1-4435	GB/T 12345—1990，36—21
1902	畝	G1-4436	GB/T 12345—1990，36—22
1903	姆	G1-4437	GB/T 12345—1990，36—23
1904	母	G1-4438	GB/T 12345—1990，36—24
1905	墓	G1-4439	GB/T 12345—1990，36—25
1906	暮	G1-443A	GB/T 12345—1990，36—26
1907	幕	G1-443B	GB/T 12345—1990，36—27
1908	募	G1-443C	GB/T 12345—1990，36—28
1909	慕	G1-443D	GB/T 12345—1990，36—29
1910	木	G1-443E	GB/T 12345—1990，36—30
1911	目	G1-443F	GB/T 12345—1990，36—31
1912	睦	G1-4440	GB/T 12345—1990，36—32
1913	牧	G1-4441	GB/T 12345—1990，36—33
1914	穆	G1-4442	GB/T 12345—1990，36—34
1915	拿	G1-4443	GB/T 12345—1990，36—35
1916	哪	G1-4444	GB/T 12345—1990，36—36
1917	呐	G1-4445	GB/T 12345—1990，36—37
1918	鈉	G1-4446	GB/T 12345—1990，36—38
1919	那	G1-4447	GB/T 12345—1990，36—39
1920	娜	G1-4448	GB/T 12345—1990，36—40
1921	納	G1-4449	GB/T 12345—1990，36—41
1922	氖	G1-444A	GB/T 12345—1990，36—42
1923	乃	G1-444B	GB/T 12345—1990，36—43
1924	奶	G1-444C	GB/T 12345—1990，36—44
1925	耐	G1-444D	GB/T 12345—1990，36—45
1926	奈	G1-444E	GB/T 12345—1990，36—46
1927	南	G1-444F	GB/T 12345—1990，36—47
1928	男	G1-4450	GB/T 12345—1990，36—48
1929	難	G1-4451	GB/T 12345—1990，36—49
1930	囊	G1-4452	GB/T 12345—1990，36—50
1931	撓	G1-4453	GB/T 12345—1990，36—51
1932	腦	G1-4454	GB/T 12345—1990，36—52
1933	惱	G1-4455	GB/T 12345—1990，36—53
1934	鬧	G1-4456	GB/T 12345—1990，36—54
1935	淖	G1-4457	GB/T 12345—1990，36—55
1936	呢	G1-4458	GB/T 12345—1990，36—56
1937	餒	G1-4459	GB/T 12345—1990，36—57
1938	内	G1-445A	GB/T 12345—1990，36—58
1939	嫩	G1-445B	GB/T 12345—1990，36—59
1940	能	G1-445C	GB/T 12345—1990，36—60
1941	妮	G1-445D	GB/T 12345—1990，36—61
1942	霓	G1-445E	GB/T 12345—1990，36—62
1943	倪	G1-445F	GB/T 12345—1990，36—63
1944	泥	G1-4460	GB/T 12345—1990，36—64
1945	尼	G1-4461	GB/T 12345—1990，36—65
1946	擬	G1-4462	GB/T 12345—1990，36—66
1947	你	G1-4463	GB/T 12345—1990，36—67
1948	匿	G1-4464	GB/T 12345—1990，36—68
1949	膩	G1-4465	GB/T 12345—1990，36—69
1950	逆	G1-4466	GB/T 12345—1990，36—70
1951	溺	G1-4467	GB/T 12345—1990，36—71
1952	蔫	G1-4468	GB/T 12345—1990，36—72
1953	拈	G1-4469	GB/T 12345—1990，36—73
1954	年	G1-446A	GB/T 12345—1990，36—74
1955	碾	G1-446B	GB/T 12345—1990，36—75
1956	攆	G1-446C	GB/T 12345—1990，36—76
1957	捻	G1-446D	GB/T 12345—1990，36—77
1958	念	G1-446E	GB/T 12345—1990，36—78
1959	娘	G1-446F	GB/T 12345—1990，36—79
1960	釀	G1-4470	GB/T 12345—1990，36—80
1961	鳥	G1-4471	GB/T 12345—1990，36—81
1962	尿	G1-4472	GB/T 12345—1990，36—82
1963	捏	G1-4473	GB/T 12345—1990，36—83
1964	聶	G1-4474	GB/T 12345—1990，36—84
1965	孽	G1-4475	GB/T 12345—1990，36—85
1966	嚙	G1-4476	GB/T 12345—1990，36—86
1967	鑷	G1-4477	GB/T 12345—1990，36—87
1968	鎳	G1-4478	GB/T 12345—1990，36—88
1969	涅	G1-4479	GB/T 12345—1990，36—89
1970	您	G1-447A	GB/T 12345—1990，36—90
1971	檸	G1-447B	GB/T 12345—1990，36—91
1972	獰	G1-447C	GB/T 12345—1990，36—92
1973	凝	G1-447D	GB/T 12345—1990，36—93
1974	寧	G1-447E	GB/T 12345—1990，36—94
1975	擰	G1-4521	GB/T 12345—1990，37—01
1976	濘	G1-4522	GB/T 12345—1990，37—02
1977	牛	G1-4523	GB/T 12345—1990，37—03
1978	扭	G1-4524	GB/T 12345—1990，37—04
1979	鈕	G1-4525	GB/T 12345—1990，37—05
1980	紐	G1-4526	GB/T 12345—1990，37—06
1981	膿	G1-4527	GB/T 12345—1990，37—07
1982	濃	G1-4528	GB/T 12345—1990，37—08
1983	農	G1-4529	GB/T 12345—1990，37—09
1984	弄	G1-452A	GB/T 12345—1990，37—10
1985	奴	G1-452B	GB/T 12345—1990，37—11
1986	努	G1-452C	GB/T 12345—1990，37—12
1987	怒	G1-452D	GB/T 12345—1990，37—13
1988	女	G1-452E	GB/T 12345—1990，37—14
1989	暖	G1-452F	GB/T 12345—1990，37—15
1990	虐	G1-4530	GB/T 12345—1990，37—16
1991	瘧	G1-4531	GB/T 12345—1990，37—17
1992	挪	G1-4532	GB/T 12345—1990，37—18
1993	懦	G1-4533	GB/T 12345—1990，37—19
1994	糯	G1-4534	GB/T 12345—1990，37—20
1995	諾	G1-4535	GB/T 12345—1990，37—21
1996	哦	G1-4536	GB/T 12345—1990，37—22
1997	歐	G1-4537	GB/T 12345—1990，37—23
1998	鷗	G1-4538	GB/T 12345—1990，37—24
1999	毆	G1-4539	GB/T 12345—1990，37—25
2000	藕	G1-453A	GB/T 12345—1990，37—26
2001	嘔	G1-453B	GB/T 12345—1990，37—27
2002	偶	G1-453C	GB/T 12345—1990，37—28
2003	漚	G1-453D	GB/T 12345—1990，37—29
2004	啪	G1-453E	GB/T 12345—1990，37—30
2005	趴	G1-453F	GB/T 12345—1990，37—31
2006	爬	G1-4540	GB/T 12345—1990，37—32
2007	帕	G1-4541	GB/T 12345—1990，37—33
2008	怕	G1-4542	GB/T 12345—1990，37—34
2009	琶	G1-4543	GB/T 12345—1990，37—35
2010	拍	G1-4544	GB/T 12345—1990，37—36
2011	排	G1-4545	GB/T 12345—1990，37—37
2012	牌	G1-4546	GB/T 12345—1990，37—38
2013	徘	G1-4547	GB/T 12345—1990，37—39
2014	湃	G1-4548	GB/T 12345—1990，37—40
2015	派	G1-4549	GB/T 12345—1990，37—41
2016	攀	G1-454A	GB/T 12345—1990，37—42
2017	潘	G1-454B	GB/T 12345—1990，37—43
2018	盤	G1-454C	GB/T 12345—1990，37—44
2019	磐	G1-454D	GB/T 12345—1990，37—45
2020	盼	G1-454E	GB/T 12345—1990，37—46
2021	畔	G1-454F	GB/T 12345—1990，37—47
2022	判	G1-4550	GB/T 12345—1990，37—48
2023	叛	G1-4551	GB/T 12345—1990，37—49
2024	乓	G1-4552	GB/T 12345—1990，37—50
2025	龐	G1-4553	GB/T 12345—1990，37—51
2026	旁	G1-4554	GB/T 12345—1990，37—52
2027	耪	G1-4555	GB/T 12345—1990，37—53
2028	胖	G1-4556	GB/T 12345—1990，37—54
2029	抛	G1-4557	GB/T 12345—1990，37—55
2030	咆	G1-4558	GB/T 12345—1990，37—56
2031	刨	G1-4559	GB/T 12345—1990，37—57
2032	炮	G1-455A	GB/T 12345—1990，37—58
2033	袍	G1-455B	GB/T 12345—1990，37—59
2034	跑	G1-455C	GB/T 12345—1990，37—60
2035	泡	G1-455D	GB/T 12345—1990，37—61
2036	呸	G1-455E	GB/T 12345—1990，37—62
2037	胚	G1-455F	GB/T 12345—1990，37—63
2038	培	G1-4560	GB/T 12345—1990，37—64
2039	裴	G1-4561	GB/T 12345—1990，37—65
2040	賠	G1-4562	GB/T 12345—1990，37—66
2041	陪	G1-4563	GB/T 12345—1990，37—67
2042	配	G1-4564	GB/T 12345—1990，37—68
2043	佩	G1-4565	GB/T 12345—1990，37—69
2044	沛	G1-4566	GB/T 12345—1990，37—70
2045	噴	G1-4567	GB/T 12345—1990，37—71
2046	盆	G1-4568	GB/T 12345—1990，37—72
2047	砰	G1-4569	GB/T 12345—1990，37—73
2048	抨	G1-456A	GB/T 12345—1990，37—74
2049	烹	G1-456B	GB/T 12345—1990，37—75
2050	澎	G1-456C	GB/T 12345—1990，37—76
2051	彭	G1-456D	GB/T 12345—1990，37—77
2052	蓬	G1-456E	GB/T 12345—1990，37—78
2053	棚	G1-456F	GB/T 12345—1990，37—79
2054	硼	G1-4570	GB/T 12345—1990，37—80
2055	篷	G1-4571	GB/T 12345—1990，37—81
2056	膨	G1-4572	GB/T 12345—1990，37—82
2057	朋	G1-4573	GB/T 12345—1990，37—83
2058	鵬	G1-4574	GB/T 12345—1990，37—84
2059	捧	G1-4575	GB/T 12345—1990，37—85
2060	碰	G1-4576	GB/T 12345—1990，37—86
2061	坯	G1-4577	GB/T 12345—1990，37—87
2062	砒	G1-4578	GB/T 12345—1990，37—88
2063	霹	G1-4579	GB/T 12345—1990，37—89
2064	批	G1-457A	GB/T 12345—1990，37—90
2065	披	G1-457B	GB/T 12345—1990，37—91
2066	劈	G1-457C	GB/T 12345—1990，37—92
2067	琵	G1-457D	GB/T 12345—1990，37—93
2068	毗	G1-457E	GB/T 12345—1990，37—94
2069	啤	G1-4621	GB/T 12345—1990，38—01
2070	脾	G1-4622	GB/T 12345—1990，38—02
2071	疲	G1-4623	GB/T 12345—1990，38—03
2072	皮	G1-4624	GB/T 12345—1990，38—04
2073	匹	G1-4625	GB/T 12345—1990，38—05
2074	痞	G1-4626	GB/T 12345—1990，38—06
2075	僻	G1-4627	GB/T 12345—1990，38—07
2076	屁	G1-4628	GB/T 12345—1990，38—08
2077	譬	G1-4629	GB/T 12345—1990，38—09
2078	篇	G1-462A	GB/T 12345—1990，38—10
2079	偏	G1-462B	GB/T 12345—1990，38—11
2080	片	G1-462C	GB/T 12345—1990，38—12
2081	騙	G1-462D	GB/T 12345—1990，38—13
2082	飄	G1-462E	GB/T 12345—1990，38—14
2083	漂	G1-462F	GB/T 12345—1990，38—15
2084	瓢	G1-4630	GB/T 12345—1990，38—16
2085	票	G1-4631	GB/T 12345—1990，38—17
2086	撇	G1-4632	GB/T 12345—1990，38—18
2087	瞥	G1-4633	GB/T 12345—1990，38—19
2088	拼	G1-4634	GB/T 12345—1990，38—20
2089	頻	G1-4635	GB/T 12345—1990，38—21
2090	貧	G1-4636	GB/T 12345—1990，38—22
2091	品	G1-4637	GB/T 12345—1990，38—23
2092	聘	G1-4638	GB/T 12345—1990，38—24
2093	乒	G1-4639	GB/T 12345—1990，38—25
2094	坪	G1-463A	GB/T 12345—1990，38—26
2095	蘋	G1-463B	GB/T 12345—1990，38—27
2096	萍	G1-463C	GB/T 12345—1990，38—28
2097	平	G1-463D	GB/T 12345—1990，38—29
2098	憑	G1-463E	GB/T 12345—1990，38—30
2099	瓶	G1-463F	GB/T 12345—1990，38—31
2100	評	G1-4640	GB/T 12345—1990，38—32
2101	屏	G1-4641	GB/T 12345—1990，38—33
2102	坡	G1-4642	GB/T 12345—1990，38—34
2103	潑	G1-4643	GB/T 12345—1990，38—35
2104	頗	G1-4644	GB/T 12345—1990，38—36
2105	婆	G1-4645	GB/T 12345—1990，38—37
2106	破	G1-4646	GB/T 12345—1990，38—38
2107	魄	G1-4647	GB/T 12345—1990，38—39
2108	迫	G1-4648	GB/T 12345—1990，38—40
2109	粕	G1-4649	GB/T 12345—1990，38—41
2110	剖	G1-464A	GB/T 12345—1990，38—42
2111	撲	G1-464B	GB/T 12345—1990，38—43
2112	鋪	G1-464C	GB/T 12345—1990，38—44
2113	僕	G1-464D	GB/T 12345—1990，38—45
2114	莆	G1-464E	GB/T 12345—1990，38—46
2115	葡	G1-464F	GB/T 12345—1990，38—47
2116	菩	G1-4650	GB/T 12345—1990，38—48
2117	蒲	G1-4651	GB/T 12345—1990，38—49
2118	埔	G1-4652	GB/T 12345—1990，38—50
2119	樸	G1-4653	GB/T 12345—1990，38—51
2120	圃	G1-4654	GB/T 12345—1990，38—52
2121	普	G1-4655	GB/T 12345—1990，38—53
2122	浦	G1-4656	GB/T 12345—1990，38—54
2123	譜	G1-4657	GB/T 12345—1990，38—55
2124	曝	G1-4658	GB/T 12345—1990，38—56
2125	瀑	G1-4659	GB/T 12345—1990，38—57
2126	期	G1-465A	GB/T 12345—1990，38—58
2127	欺	G1-465B	GB/T 12345—1990，38—59
2128	棲	G1-465C	GB/T 12345—1990，38—60
2129	戚	G1-465D	GB/T 12345—1990，38—61
2130	妻	G1-465E	GB/T 12345—1990，38—62
2131	七	G1-465F	GB/T 12345—1990，38—63
2132	凄	G1-4660	GB/T 12345—1990，38—64
2133	漆	G1-4661	GB/T 12345—1990，38—65
2134	柒	G1-4662	GB/T 12345—1990，38—66
2135	沏	G1-4663	GB/T 12345—1990，38—67
2136	其	G1-4664	GB/T 12345—1990，38—68
2137	棋	G1-4665	GB/T 12345—1990，38—69
2138	奇	G1-4666	GB/T 12345—1990，38—70
2139	歧	G1-4667	GB/T 12345—1990，38—71
2140	畦	G1-4668	GB/T 12345—1990，38—72
2141	崎	G1-4669	GB/T 12345—1990，38—73
2142	臍	G1-466A	GB/T 12345—1990，38—74
2143	齊	G1-466B	GB/T 12345—1990，38—75
2144	旗	G1-466C	GB/T 12345—1990，38—76
2145	祈	G1-466D	GB/T 12345—1990，38—77
2146	祁	G1-466E	GB/T 12345—1990，38—78
2147	騎	G1-466F	GB/T 12345—1990，38—79
2148	起	G1-4670	GB/T 12345—1990，38—80
2149	豈	G1-4671	GB/T 12345—1990，38—81
2150	乞	G1-4672	GB/T 12345—1990，38—82
2151	企	G1-4673	GB/T 12345—1990，38—83
2152	啓	G1-4674	GB/T 12345—1990，38—84
2153	契	G1-4675	GB/T 12345—1990，38—85
2154	砌	G1-4676	GB/T 12345—1990，38—86
2155	器	G1-4677	GB/T 12345—1990，38—87
2156	氣	G1-4678	GB/T 12345—1990，38—88
2157	迄	G1-4679	GB/T 12345—1990，38—89
2158	棄	G1-467A	GB/T 12345—1990，38—90
2159	汽	G1-467B	GB/T 12345—1990，38—91
2160	泣	G1-467C	GB/T 12345—1990，38—92
2161	訖	G1-467D	GB/T 12345—1990，38—93
2162	掐	G1-467E	GB/T 12345—1990，38—94
2163	恰	G1-4721	GB/T 12345—1990，39—01
2164	洽	G1-4722	GB/T 12345—1990，39—02
2165	牽	G1-4723	GB/T 12345—1990，39—03
2166	扦	G1-4724	GB/T 12345—1990，39—04
2167	釺	G1-4725	GB/T 12345—1990，39—05
2168	鉛	G1-4726	GB/T 12345—1990，39—06
2169	千	G1-4727	GB/T 12345—1990，39—07
2170	遷	G1-4728	GB/T 12345—1990，39—08
2171	簽	G1-4729	GB/T 12345—1990，39—09
2172	仟	G1-472A	GB/T 12345—1990，39—10
2173	謙	G1-472B	GB/T 12345—1990，39—11
2174	乾	G1-472C	GB/T 12345—1990，39—12
2175	黔	G1-472D	GB/T 12345—1990，39—13
2176	錢	G1-472E	GB/T 12345—1990，39—14
2177	鉗	G1-472F	GB/T 12345—1990，39—15
2178	前	G1-4730	GB/T 12345—1990，39—16
2179	潛	G1-4731	GB/T 12345—1990，39—17
2180	遣	G1-4732	GB/T 12345—1990，39—18
2181	淺	G1-4733	GB/T 12345—1990，39—19
2182	譴	G1-4734	GB/T 12345—1990，39—20
2183	塹	G1-4735	GB/T 12345—1990，39—21
2184	嵌	G1-4736	GB/T 12345—1990，39—22
2185	欠	G1-4737	GB/T 12345—1990，39—23
2186	歉	G1-4738	GB/T 12345—1990，39—24
2187	槍	G1-4739	GB/T 12345—1990，39—25
2188	嗆	G1-473A	GB/T 12345—1990，39—26
2189	腔	G1-473B	GB/T 12345—1990，39—27
2190	羌	G1-473C	GB/T 12345—1990，39—28
2191	墻	G1-473D	GB/T 12345—1990，39—29
2192	薔	G1-473E	GB/T 12345—1990，39—30
2193	强	G1-473F	GB/T 12345—1990，39—31
2194	搶	G1-4740	GB/T 12345—1990，39—32
2195	橇	G1-4741	GB/T 12345—1990，39—33
2196	鍬	G1-4742	GB/T 12345—1990，39—34
2197	敲	G1-4743	GB/T 12345—1990，39—35
2198	悄	G1-4744	GB/T 12345—1990，39—36
2199	橋	G1-4745	GB/T 12345—1990，39—37
2200	瞧	G1-4746	GB/T 12345—1990，39—38
2201	喬	G1-4747	GB/T 12345—1990，39—39
2202	僑	G1-4748	GB/T 12345—1990，39—40
2203	巧	G1-4749	GB/T 12345—1990，39—41
2204	鞘	G1-474A	GB/T 12345—1990，39—42
2205	撬	G1-474B	GB/T 12345—1990，39—43
2206	翹	G1-474C	GB/T 12345—1990，39—44
2207	峭	G1-474D	GB/T 12345—1990，39—45
2208	俏	G1-474E	GB/T 12345—1990，39—46
2209	竅	G1-474F	GB/T 12345—1990，39—47
2210	切	G1-4750	GB/T 12345—1990，39—48
2211	茄	G1-4751	GB/T 12345—1990，39—49
2212	且	G1-4752	GB/T 12345—1990，39—50
2213	怯	G1-4753	GB/T 12345—1990，39—51
2214	竊	G1-4754	GB/T 12345—1990，39—52
2215	欽	G1-4755	GB/T 12345—1990，39—53
2216	侵	G1-4756	GB/T 12345—1990，39—54
2217	親	G1-4757	GB/T 12345—1990，39—55
2218	秦	G1-4758	GB/T 12345—1990，39—56
2219	琴	G1-4759	GB/T 12345—1990，39—57
2220	勤	G1-475A	GB/T 12345—1990，39—58
2221	芹	G1-475B	GB/T 12345—1990，39—59
2222	擒	G1-475C	GB/T 12345—1990，39—60
2223	禽	G1-475D	GB/T 12345—1990，39—61
2224	寢	G1-475E	GB/T 12345—1990，39—62
2225	沁	G1-475F	GB/T 12345—1990，39—63
2226	青	G1-4760	GB/T 12345—1990，39—64
2227	輕	G1-4761	GB/T 12345—1990，39—65
2228	氫	G1-4762	GB/T 12345—1990，39—66
2229	傾	G1-4763	GB/T 12345—1990，39—67
2230	卿	G1-4764	GB/T 12345—1990，39—68
2231	清	G1-4765	GB/T 12345—1990，39—69
2232	擎	G1-4766	GB/T 12345—1990，39—70
2233	晴	G1-4767	GB/T 12345—1990，39—71
2234	氰	G1-4768	GB/T 12345—1990，39—72
