3800	氰	4	2614	249	
3801	擎	4	3807	35	
3802	黥	5	5762	2	
3803	请	2	948	3613	
3804	顷	4	2433	328	
3805	⿰𠤕页	5	4895	7	
3806	苘	5	5955	1	
3807	庆	2	1135	2619	
3808	箐	5	4193	20	
3809	罄	5	4904	7	
3810	磬	5	5248	4	
3811	穷	3	1446	1490	
3812	琼	4	2642	312	
3813	銎	4	3806	36	
3814	穹	5	4360	16	
3815	筇	5	5104	5	
3816	睘	5	5491	3	
3817	茕	5	5588	2	
3818	邛	5	5877	1	
3819	跫	5	6304	1	
3820	秋	2	973	3447	
3821	丘	3	1670	1024	
3822	邱	4	2987	187	
3823	蚯	4	3874	32	
3824	萩	4	4072	24	
3825	鳅	4	4135	21	
3826	楸	5	4185	20	# 按4级字定义，降至5级字。
3827	求	1	364	14848	
3828	球	2	640	6801	
3829	俅	4	3247	87	
3830	囚	4	3403	70	
3831	裘	4	3724	40	
3832	酋	4	3841	34	
3833	巯	5	4401	15	
3834	虬	5	4440	14	
3835	訄	5	5709	2	
3836	赇	5	6096	1	
3837	遒	5	5927	3	
3838	璆	5	6121	1	
3839	蝤	5	6325	1	
3840	区	1	236	23560	
3841	曲	2	620	7061	
3842	趋	3	1462	1464	# 按2级字定义，降至3级字。
3843	驱	3	1632	1102	
3844	屈	3	1861	767	
3845	躯	4	2745	199	
3846	祛	4	2777	192	
3847	蛆	4	3155	101	
3848	岖	4	4335	38	# 按附录三，升至4级字。
3849	⿰屈阝	5	4599	10	
3850	蛐	5	5487	3	
3851	㘗	5	5569	2	
3852	敺	5	5798	1	
3853	渠	3	1455	1477	
3854	朐	4	3676	43	
3855	瞿	4	4122	22	
3856	衢	5	4449	14	
3857	磲	5	5247	4	
3858	鸲	5	5463	3	
3859	劬	5	5502	2	
3860	蕖	5	5933	1	
3861	璩	5	6125	1	
3862	取	1	264	19985	
3863	龋	4	3334	73	
3864	娶	4	3444	80	
3865	去	1	154	33461	
3866	趣	3	2088	547	
3867	觑	5	5429	5	
3868	阒	5	5911	1	
3869	圈	2	690	4221	
3870	悛	5	5229	5	
3871	全	1	166	30863	
3872	权	1	395	13310	
3873	泉	3	1630	1101	
3874	醛	3	2068	564	
3875	拳	4	2680	277	
3876	颧	4	3249	86	
3877	痊	4	4006	26	
3878	蜷	5	4442	14	
3879	铨	5	4713	9	
3880	荃	5	4959	16	
3881	踡	5	5744	3	
3882	诠	5	6245	1	
3883	犬	4	2800	184	
3884	甽	5	6142	1	
3885	劝	3	1937	685	
3886	券	4	3129	120	
3887	缺	2	744	5566	
3888	炔	4	3164	100	
3889	瘸	4	3821	35	
3890	确	1	382	14033	
3891	却	2	587	7731	
3892	雀	4	2768	195	
3893	阙	4	3796	36	
3894	鹊	4	4008	26	
3895	榷	5	4256	19	
3896	碏	5	5683	2	
3897	趞	5	5813	1	
3898	逡	5	5547	2	
3899	群	1	197	27539	
3900	裙	4	3329	73	
3901	麇	5	5269	4	
3902	麕	5	5799	1	
3903	然	1	177	29074	
3904	燃	2	922	3776	
3905	髯	5	5485	3	
3906	染	2	971	3454	
3907	冉	4	4602	64	# 按附录三，升至4级，原少〈新闻〉54次。
3908	瓤	4	4097	23	
3909	穰	5	4575	11	
3910	禳	5	6240	1	
3911	壤	2	752.2	5434	
3912	嚷	3	1905	723	
3913	攘	4	4292	42	# 按附录三，升至4级字。
3914	让	2	678	6387	
3915	饶	4	2490	303	
3916	桡	4	3907	41	
3917	娆	5	5580	6	
3918	扰	3	1637	1096	
3919	绕	2	1137	2602	
3920	惹	4	3036	123	
3921	喏	5	4462	13	
3922	热	1	285	18856	
3923	人	1a	13	126375	
3924	仁	2	1147	2551	
3925	壬	5	4372	17	
3926	忍	3	1774	868	
3927	荏	5	5369	3	
3928	稔	5	6140	1	
3929	认	1	205	26395	
3930	任	1	270	19624	
3931	刃	2	1226	2202	
3932	韧	3	2199	458	
3933	妊	4	3204	93	
3934	纫	4	3569	51	
3935	饪	5	4992	6	
3936	轫	5	5419	3	
3937	仞	5	5531	2	
3938	扔	3	2394	347	
3939	仍	2	862	4354	
3940	礽	5	6236	1	
3941	日	1	157	32483	
3942	𰽡	5	4408	15	
3943	容	1	495	9926	
3944	溶	2	835	4632	
3945	荣	2	985	3344	
3946	熔	3	1387	1652	
3947	融	3	1612	1140	
3948	绒	3	2126	516	
3949	茸	4	3532	60	
3950	蓉	4	3745	38	
3951	榕	4	3858	33	
3952	嵘	5	4566	11	
3953	戎	5	4616	10	
3954	蝾	5	4653	10	
3955	嫆	5	5302	3	
3956	䇯	5	6271	1	
3957	冗	4	3947	30	
3958	柔	3	2296	397	
3959	揉	4	2924	152	
3960	蹂	4	3539	54	
3961	鞣	4	4028	26	
3962	糅	5	5460	3	
3963	葇	5	5378	3	
3964	𫐓	5	6160	1	
3965	肉	2	1325	1874	
3966	如	1	134	36083	
3967	儒	2	914	3842	
3968	蠕	4	2954	145	
3969	茹	4	3886	42	
3970	铷	5	4235	19	
3971	濡	5	4303	17	
3972	孺	4	4833	44	# 按5级字定义，升至4级字。
3973	薷	5	5064	5	
3974	颥	5	5096	5	
3975	嚅	5	5904	2	
3976	乳	2	1184	2389	
3977	辱	4	2402	343	
3978	汝	4	3295	127	
3979	入	1	219	25221	
3980	褥	4	3609	48	
3981	缛	5	5108	5	
3982	蓐	5	5597	2	
3983	洳	5	5985	1	
3984	溽	5	6010	1	
3985	软	3	1454	1479	
3986	阮	3	2224	438	
3987	朊	5	4861	7	# 按部首应为“䏓”，但“朊”在2312。
3988	蕤	5	5602	2	
3989	蕊	4	2834	175	
3990	瑞	3	1382	1429	
3991	锐	3	1621	1121	
3992	芮	5	4467	14	
3993	蚋	5	5249	4	
3994	睿	5	5474	3	
3995	枘	5	5633	2	
3996	汭	5	5986	1	
3997	润	2	771	5226	
3998	闰	4	3516	57	
3999	弱	2	872	4227	
4000	若	2	954	3553	
4001	偌	5	5307	3	
4002	楉	5	5639	2	
4003	鄀	5	5880	1	
4004	撒	3	1586	1192	
4005	仨	4	4109	23	
4006	洒	3	2098	588	
4007	靸	5	5436	3	
4008	萨	2	1347	1784	
4009	飒	4	3830	34	
4010	卅	5	4326	16	
4011	塞	2	705	6033	
4012	鳃	3	2186	465	
4013	噻	4	3134	105	
4014	腮	4	3562	51	
4015	赛	2	1260	2096	
4016	三	1	98	43863	
4017	叁	4	3880	33	
4018	伞	3	2176	475	
4019	散	2	730	5782	
4020	桑	2	1299	1975	
4021	丧	3	1957	667	
4022	嗓	4	2744	240	# 按附录三，原少〈新闻〉40次疑误，应少〈新闻〉20次。
4023	搡	5	4512	14	
4024	颡	5	5254	4	
4025	骚	4	2571	268	
4026	鳋	4	3726	40	
4027	臊	5	4229	19	
4028	搔	5	4336	21	# 按附录三，升至4级字。按4级字定义，降至5级字。
4029	缫	5	4438	14	
4030	扫	3	1433	1522	
4031	嫂	4	2408	391	# 按附录三，原少〈新闻〉52次。
4032	瘙	5	4496	13	
4033	埽	5	5572	2	
4034	色	1	348	15488	
4035	啬	4	2891	160	
4036	瑟	4	2989	173	
4037	涩	4	3069	116	
4038	𬈧	5	4526	12	# 原文作“濇”，因“𬈧”与“濇”均不在2312，取简化字“𬈧”。
4039	铯	5	4531	12	# 原文作“銫”，由于“铯”在2312而“銫”不在，故改正。
4040	穑	5	5659	2	
4041	森	3	1489	1421	
4042	僧	4	3292	101	
4043	砂	2	625	7038	
4044	沙	2	845	4588	
4045	杀	2	915	3841	
4046	纱	3	2052	582	
4047	刹	3	2221	441	
4048	莎	4	2742	201	
4049	鲨	4	3966	28	
4050	唦	5	5896	1	
4051	裟	5	6311	1	
4052	傻	4	2734	207	
4053	啥	2	1308	1946	
4054	煞	4	2817	180	
4055	霎	5	4272	18	
4056	筛	3	1834	805	
4057	晒	3	1847	787	
4058	山	1	276	19253	
4059	珊	3	1547	1284	
4060	杉	3	2332	379	
4061	煽	4	2652	235	
4062	删	4	2861	168	
4063	衫	4	2931	151	
4064	搧	4	3616	48	
4065	舢	4	3747	38	
4066	苫	4	3751	43	
4067	跚	5	4716	9	
4068	膻	5	4942	6	
4069	钐	5	5443	3	
4070	姗	5	5579	2	
4071	芟	5	5589	2	
4072	闪	3	1399	1700	
4073	陕	3	1859	768	
4074	善	2	1012	3202	
4075	扇	3	2014	619	
4076	擅	4	3023	126	
4077	汕	4	3066	116	
4078	疝	5	4254	18	
4079	缮	5	4269	18	
4080	鳝	5	4541	12	
4081	讪	5	5088	5	
4082	膳	5	5098	7	
4083	鄯	5	5144	7	
4084	𠟤	5	5943	1	
4085	赡	5	6074	4	
4086	蟮	5	6326	1	
4087	商	2	733	5688	
4088	伤	2	884	4162	
4089	墒	4	2514	315	# 按2级字定义，降至4级字。
4090	熵	4	3555	52	# 按2级字定义，降至4级字。
4091	赏	4	2465	313	
4092	晌	4	3101	126	
4093	垧	5	5575	9	
4094	上	1a	14	119011	
4095	尚	2	1213	2235	
4096	绱	5	4798	8	
4097	裳	4	3183	97	
4098	烧	2	927	3741	
4099	稍	2	1216	2226	
4100	梢	3	2003	625	
4101	捎	4	3172	98	
4102	筲	5	4987	6	
4103	艄	5	5468	3	
4104	韶	4	2877	163	
4105	芍	4	2955	144	
4106	勺	4	3322	115	
4107	杓	5	5376	7	
4108	少	1	250	21675	
4109	绍	2	1201	2296	
4110	哨	3	1871	758	
4111	邵	3	2231	435	
4112	劭	5	5784	3	
4113	奢	4	3321	74	
4114	赊	5	4432	14	
4115	畲	5	4740	8	
4116	舌	3	1761	888	
4117	蛇	3	2121	522	
4118	佘	4	4136	21	
4119	社	1	67	52926	
4120	设	1	356	15046	
4121	射	2	581	7841	
4122	涉	3	1533	1283	
4123	摄	3	1608	1143	
4124	舍	3	1628	1102	
4125	赦	4	3028	125	
4126	麝	4	3159	101	
4127	慑	5	4764	20	
4128	栜	5	5638	2	
4129	深	1	85	46495	
4130	身	1	467	10759	
4131	伸	2	1152	2499	
4132	申	3	1933	690	
4133	砷	4	2496	301	
4134	绅	4	3187	96	
4135	娠	4	3309	76	
4136	莘	4	4091	23	
4137	呻	4	4206	28	# 按5级字定义，升至4级字。
4138	糁	5	5255	4	
4139	罧	5	6181	1	
4140	鲹	5	6363	1	# 原文作“⿰鱼參”，因“鲹”与“鰺”均不在2312，取简化字“鲹”。
4141	什	1	303	18089	
4142	神	1	489	10089	
4143	沈	3	1386	1656	
4144	审	3	2079	553	
4145	婶	4	2423	339	
4146	哂	5	4918	6	
4147	⿲氵臣页	5	6014	1	
4148	甚	2	895	4024	
4149	渗	3	1481	1430	
4150	肾	3	1907	720	
4151	慎	3	2103	537	
4152	胂	4	3457	61	
4153	蜃	5	5452	3	
4154	生	1a	34	79355	
4155	声	1	521	9199	
4156	升	2	568	8133	
4157	牲	3	1559	1250	
4158	笙	4	4099	23	
4159	甥	5	4584	11	
4160	绳	3	1445	1491	
4161	省	1	555	8443	
4162	胜	1	425	11780	
4163	盛	2	1126	2673	
4164	圣	3	1491	1411	
4165	剩	3	1689	995	
4166	嵊	5	4756	10	
4167	榺	5	5360	3	
4168	施	1	450	11218	
4169	失	2	609	7341	
4170	师	2	618	7083	
4171	湿	2	792	4994	
4172	诗	3	1549	1262	
4173	虱	3	2378	360	
4174	尸	4	2549	278	
4175	狮	4	2812	181	
4176	鲺	4	4075	24	
4177	湤	5	4935	6	
4178	䴓	5	5010	6	
4179	蓍	5	6005	2	
4180	⿰钅㐌	5	6194	1	
4181	时	1a	21	97539	
4182	实	1	82	47262	
4183	十	1	100	43784	
4184	石	1	246	22333	
4185	识	1	295	18328	
4186	食	2	580	7859	
4187	蚀	2	1082	2810	
4188	拾	3	2152	492	
4189	祏	5	5500	2	
4190	辻	5	5923	1	
4191	使	1	104	42737	
4192	史	1	353	15182	
4193	始	1	448	11286	
4194	驶	3	1969	658	
4195	矢	3	2380	359	
4196	屎	4	3169	99	
4197	豕	5	4493	13	
4198	𠂕	5	5494	2	
4199	是	1a	3	211842	
4200	事	1	131	36578	
4201	式	1	257	20663	
4202	示	1	307	17807	
4203	世	1	355	15046	
4204	试	1	404	12695	
4205	士	1	466	10762	
4206	势	1	485	10230	
4207	适	1	504	9638	
4208	市	1	536	8898	
4209	视	2	734	5682	
4210	室	2	740	5609	
4211	释	2	1183	2391	
4212	氏	2	1225	2207	
4213	饰	3	1878	753	
4214	誓	4	2415	336	
4215	仕	4	2454	319	
4216	噬	4	2550	285	
4217	柿	4	2916	176	
4218	逝	4	2962	142	
4219	拭	4	3065	116	
4220	嗜	4	3486	57	
4221	恃	4	3892	94	
4222	侍	4	3990	39	
4223	铈	4	4110	22	# 原文作“鈰”，由于“铈”在2312而“鈰”不在，故改正。
4224	舐	5	4320	17	
4225	筮	5	4491	13	
4226	轼	5	4503	17	
4227	螫	5	4543	12	
4228	谥	5	4658	10	
4229	弑	5	5046	10	
4230	奭	5	4948	6	
4231	莳	5	5962	1	
4232	收	1	452	11124	
4233	熟	2	800	4914	
4234	手	1	287	18567	
4235	首	2	596	7535	
4236	守	2	1074	2844	# 按4级字定义，升至2级字。
4237	艏	5	5750	2	
4238	受	1	363	14891	
4239	授	3	1644	1082	
4240	寿	3	1722	944	
4241	兽	3	1881	751	
4242	售	3	1887	741	
4243	瘦	3	2256	416	
4244	狩	4	3952	34	
4245	绶	5	4437	14	
4246	书	1	384	13844	
4247	输	2	650	6737	
4248	殊	2	1222	2212	
4249	疏	3	1625	1103	
4250	舒	3	1711	962	
4251	蔬	3	1865	762	
4252	叔	3	1893	737	
4253	枢	3	1989	639	
4254	淑	3	2382	478	
4255	梳	4	3075	114	
4256	抒	4	4018	75	
4257	倏	5	4676	9	
4258	菽	5	5176	4	
4259	殳	5	5498	3	
4260	赎	4	3307	82	
4261	秫	4	3809	35	
4262	孰	5	4536	12	
4263	塾	5	5035	10	
4264	属	1	535	8965	# 按附录三，原少计10次。
4265	鼠	2	1068	2871	
4266	薯	3	1875	754	
4267	署	3	1926	700	
4268	暑	3	2320	386	
4269	曙	4	3413	87	
4270	蜀	4	3440	62	
4271	黍	4	3725	40	
4272	数	1	168	30294	
4273	术	1	386	13805	
4274	述	1	479	11423	
4275	树	1	531	9022	
4276	束	2	958	3538	
4277	竖	3	2364	365	
4278	恕	4	2461	315	
4279	庶	4	3094	111	
4280	漱	4	3626	46	
4281	戍	5	4350	16	
4282	沭	5	4766	10	
4283	澍	5	4934	6	
4284	墅	4	5167	23	# 按附录三，升至4级字。
4285	刷	3	1377	1683	
4286	唰	4	4329	35	# 按附录三，升至4级字。
4287	耍	4	3080	114	
4288	衰	3	1656	1063	
4289	摔	4	2536	283	
4290	甩	4	2739	203	
4291	帅	3	1674	1020	
4292	蟀	4	4080	23	
4293	栓	3	1622	1118	
4294	拴	4	2943	148	
4295	闩	5	5908	1	
4296	涮	4	4121	24	
4297	双	2	709	5972	
4298	霜	3	2031	598	
4299	爽	4	2915	187	
4300	⿰目爽	5	6231	1	
4301	⿰纟桑	5	6261	1	
4302	谁	2	1171	2440	
4303	水	1	89	44843	
4304	睡	3	1732	922	
4305	税	3	1796	849	
4306	吮	4	4140	23	
4307	楯	5	5645	2	
4308	顺	2	944	3657	
4309	瞬	3	2217	443	
4310	舜	4	3761	38	
4311	𣊬	5	6373	1	
4312	说	1	56	58906	
4313	硕	4	2779	191	
4314	朔	4	3452	72	
4315	烁	4	3467	78	
4316	蒴	4	3624	47	
4317	铄	5	4897	7	
4318	思	1	150	34156	
4319	斯	1	406	12507	
4320	丝	2	719	5784	
4321	司	2	950	3584	
4322	私	2	1187	2384	
4323	撕	4	2758	196	
4324	锶	4	2981	136	
4325	嘶	4	3742	38	
4326	蛳	5	4318	17	
4327	厮	5	4671	11	
4328	咝	5	4682	9	
4329	蕬	5	5971	1	
4330	死	2	688	6259	
4331	四	1	202	26963	
4332	似	2	761	5307	
4333	饲	2	1071	2853	
4334	肆	3	2264	413	
4335	寺	4	2733	206	
4336	伺	4	3202	93	
4337	祀	4	3506	56	
4338	泗	4	3758	72	
4339	俟	4	3871	32	
4340	笥	5	4359	16	
4341	巳	5	4672	9	
4342	嗣	5	4748	16	
4343	耜	5	5003	6	
4344	汜	5	5073	5	
4345	驷	5	5352	5	
4346	松	2	777	5142	
4347	淞	5	5207	4	
4348	菘	5	5372	3	
4349	耸	4	2584	262	
4350	怂	4	3944	29	
4351	送	2	768	5141	
4352	宋	2	1281	2034	
4353	颂	3	1892	737	
4354	诵	4	3014	129	
4355	讼	4	3918	31	
4356	艘	4	2230	335	# 按3级字定义，降至4级字。
4357	搜	3	2387	352	
4358	嗖	4	3943	30	
4359	飕	5	4629	14	
4360	馊	5	5261	4	
4361	溲	5	6006	1	
4362	廋	5	6145	1	
4363	擞	4	3524	54	# 按5级字定义，升至4级字。
4364	叟	5	4925	6	
4365	薮	5	5381	3	
4366	嗾	5	5564	2	
4367	嗽	4	2697	219	
4368	苏	1	544	8773	
4369	酥	4	3679	43	
4370	稣	5	4498	13	
4371	窣	5	6307	1	
4372	俗	3	1646	1080	
4373	速	1	351	15366	
4374	素	1	524	9164	
4375	塑	2	1310	1939	
4376	诉	3	1376	1689	
4377	肃	3	1550	1260	
4378	宿	3	1862	766	
4379	粟	4	3027	126	
4380	溯	4	3407	65	
4381	簌	5	4273	18	
4382	夙	5	5290	3	
4383	嗉	5	5567	2	
4384	觫	5	5840	1	
4385	酸	2	585	7745	
4386	痠	4	3699	42	
4387	算	1	503	9655	
4388	蒜	4	2619	248	
4389	筭	5	6283	1	
4390	虽	2	820	4764	
4391	睢	5	4796	8	
4392	荽	5	5373	3	
4393	随	2	602.3	7403	
4394	绥	4	2859	169	
4395	隋	4	3375	69	
4396	髓	4	2674	228	
4397	穗	2	963	3511	
4398	碎	2	1151	2503	
4399	岁	3	1368	1720	
4400	遂	4	2526	289	
4401	隧	4	2542	280	
4402	祟	4	3088	112	
4403	燧	4	3546	60	
4404	䍁	5	4497	13	# 原文作“繸”，因“䍁”与“繸”均不在2312，取简化字“䍁”。
4405	邃	5	4555	14	
4406	𰬸	5	5222	4	
4407	㻪	5	6124	1	
4408	孙	2	1331	1846	
4409	飧	4	4105	23	
4410	荪	4	4118	22	
4411	狲	5	6075	2	
4412	损	2	816	4785	
4413	笋	4	2879	163	
4414	榫	4	3692	42	
4415	隼	5	5239	4	
4416	缩	2	844	4590	
4417	梭	4	2636	241	
4418	羧	4	3286	80	
4419	唆	4	3566	80	
4420	蓑	4	4053	28	
4421	挲	5	5085	5	
4422	桫	5	5213	4	
4423	娑	5	5583	3	
4424	所	1	94	44482	
4425	索	2	1148	2580	
4426	锁	3	1405	1620	
4427	琐	4	3182	97	
4428	唢	5	4460	15	
4429	嗦	4	3443	62	
4430	他	1a	29	85765	
4431	它	1	183	28754	
4432	她	2	571	8111	
4433	塌	3	2209	452	
4434	铊	4	4111	22	
4435	趿	5	5466	3	
4436	塔	2	1365	1727	
4437	獭	5	4339	16	
4438	踏	3	1578	1203	
4439	蹋	4	3617	44	
4440	沓	4	4120	22	
4441	榻	5	5216	7	
4442	𱈖	5	6367	1	
4443	遢	5	4330	16	
4444	胎	3	1552	1258	
4445	台	1	520	9221	
4446	抬	3	1588	1176	
4447	苔	3	2390	351	
4448	薹	4	3315	75	
4449	炱	5	5081	5	
4450	鲐	5	5272	4	
4451	态	1	509	9525	
4452	太	2	628	7019	
4453	泰	3	1753	894	
4454	钛	3	2342	376	
4455	汰	4	2927	151	
4456	肽	4	3313	76	
4457	酞	4	3877	32	
4458	滩	3	1779	863	
4459	贪	3	1836	804	
4460	摊	3	2196	458	
4461	瘫	4	3189	96	
4462	坍	4	3371	69	
4463	谈	2	578	7966	
4464	坛	4	2437	326	
4465	痰	4	2544	279	
4466	谭	4	2740	202	
4467	潭	4	3005	167	
4468	覃	4	3650	45	
4469	檀	4	3987	27	
4470	锬	4	4129	22	
4471	郯	5	4547	11	
4472	昙	5	4858	8	
4473	埮	5	5034	5	
4474	坦	2	1191	2359	
4475	毯	4	3355	140	
4476	钽	4	3598	49	
4477	袒	4	3853	34	
4478	忐	5	4392	15	# 按4级字定义，降至5级字。
4479	碳	2	932	3717	
4480	探	2	1008	3217	
4481	炭	2	1264	2085	
4482	叹	3	2172	478	
4483	汤	3	2002	626	# 原文作“湯”，由于“汤”在2312而“湯”不在，故改正。
4484	镗	3	2051	584	
4485	羰	5	4660	10	
4486	唐	3	1384	1669	
4487	堂	3	1435	1519	
4488	塘	3	1447	1487	
4489	糖	3	1490	1412	
4490	膛	3	2413	382	# 按4级字定义，升至3级字。
4491	搪	4	3239	88	
4492	棠	4	4034	60	
4493	醣	4	4055	24	
4494	溏	5	4472	13	
4495	坣	5	4505	13	
4496	螳	5	4537	12	
4497	⿰饣堂	5	5849	1	
4498	躺	3	2371	363	
4499	淌	4	3273	82	
4500	倘	4	3471	59	
4501	耥	5	4666	10	
4502	傥	5	5869	1	
4503	帑	5	6016	1	
4504	镋	5	6199	1	
4505	趟	4	2507	299	
4506	烫	4	2934	150	
4507	铴	5	6205	1	
4508	涛	3	2260	413	
4509	掏	3	2354	368	
4510	滔	4	2647	235	
4511	绦	4	3423	64	
4512	焘	4	3665	44	
4513	韬	4	4040	37	
4514	弢	5	5294	3	
4515	饕	5	5476	3	
4516	陶	3	1493	1409	
4517	逃	3	1716	953	
4518	萄	3	1838	801	
4519	桃	3	1840	799	
4520	淘	4	2803	202	
4521	洮	4	4156	27	
4522	啕	5	5563	2	
4523	𮎮	5	5591	2	
4524	绹	5	6258	1	
4525	讨	2	848	4520	
4526	套	2	668	6469	
4527	特	1	243	23216	
4528	忑	5	4393	15	
4529	忒	5	5045	5	
4530	慝	5	6028	1	
4531	熥	5	6113	1	
4532	腾	3	1430	1539	
4533	疼	3	2066	567	
4534	藤	3	2249	422	
4535	滕	4	4400	27	# 按附录三，升至4级字。
4536	梯	3	1693	988	
4537	踢	4	2749	198	
4538	剔	4	3223	90	
4539	锑	4	3787	36	
4540	提	1	190	27921	
4541	题	1	2323	24095	
4542	蹄	3	2206	456	
4543	啼	4	3950	37	
4544	鹈	5	5114	5	
4545	鳀	5	5479	3	
4546	缇	5	5716	2	
4547	禔	5	6238	1	
4548	体	1	109	41454	
4549	替	2	988	3339	
4550	惕	3	1750	897	
4551	涕	3	2362	377	
4552	剃	4	3165	100	
4553	屉	4	3713	40	
4554	嚏	5	4210	19	
4555	悌	4	4844	49	# 按附录三，升至4级字。
4556	㯩	5	5433	3	
4557	绨	5	6259	1	
4558	天	1	129	36716	
4559	添	3	1615	1135	
4560	田	1	484	10235	
4561	填	3	1669	1027	
4562	甜	3	1723	935	
4563	恬	4	3597	49	
4564	畑	5	5082	5	
4565	湉	5	5393	3	
4566	菾	5	5594	2	
4567	腆	4	3588	50	
4568	舔	5	4321	17	
4569	挑	2	1303	1966	
4570	佻	5	5534	2	
4571	条	1	210	25890	
4572	苕	4	3100	111	
4573	笤	4	4043	25	
4574	鲦	5	5481	3	
4575	迢	5	5536	16	
4576	跳	2	1211	2244	
4577	眺	4	3760	33	
4578	粜	5	5461	3	
4579	贴	3	1510	1351	
4580	萜	4	4170	21	
4581	铁	1	412	12269	
4582	帖	4	3795	66	
4583	餮	5	5475	3	
4584	听	2	648	6754	
4585	厅	4	2540	281	
4586	烃	4	2724	210	
4587	汀	4	3394	68	
4588	停	2	833	4644	
4589	庭	3	1508	1351	
4590	亭	4	2609	252	
4591	廷	3	2635	526	# 按4级字定义，升至3级字。
4592	霆	4	4166	21	
4593	葶	5	4516	12	
4594	蜓	5	5251	4	
4595	婷	5	5331	3	
4596	䗴	5	5742	2	
4597	挺	3	1673	1021	
4598	艇	3	2381	357	
4599	铤	4	3921	31	
4600	町	4	3937	30	
4601	珽	5	6120	1	
4602	通	1	208	25958	
4603	嗵	5	4606	10	
4604	同	1	53	62126	
4605	铜	2	986	3344	
4606	童	3	1506	1355	
4607	酮	3	2357	367	
4608	桐	4	3265	249	
4609	彤	4	3515	55	
4610	瞳	4	3769	37	
4611	潼	4	4302	40	# 按附录三，升至4级字。
4612	砼	5	4631	10	
4613	茼	5	4688	9	
4614	橦	5	5648	2	
4615	穜	5	5657	2	
4616	佟	5	5862	19	
4617	曈	5	6151	1	
4618	𰽪	5	6196	1	
4619	统	1	256	20713	
4620	筒	2	1279	2036	
4621	桶	3	2150	495	
4622	捅	4	2986	100	# 按3级字定义，降至4级字。
4623	𢳟	4	3729	39	
4624	痛	2	1205	2265	
4625	恸	5	5333	3	
4626	偷	3	2195	458	
4627	头	1	198	27532	
4628	投	2	767	5242	
4629	骰	5	5129	5	
4630	透	2	949	3597	
4631	突	2	786	5072	
4632	凸	2	1243	2134	
4633	秃	4	2699	219	
4634	葖	5	4963	6	
4635	𠸂	5	5037	5	
4636	图	1	113	40717	
4637	途	2	1111	2721	
4638	徒	2	1186	2409	
4639	涂	2	1285	2014	
4640	屠	3	2163	485	
4641	荼	4	4469	25	# 按附录三，升至4级字。
4642	土	1	249	21713	
4643	吐	3	1943	679	
4644	钍	4	3578	50	
4645	兔	3	1998	653	
4646	菟	5	4564	20	
4647	堍	5	5893	1	
4648	湍	4	3311	88	
4649	团	1	255	20771	
4650	疃	5	4361	16	
4651	推	1	433	11626	
4652	颓	4	3610	47	
4653	𬯎	5	5872	1	# 原文作“隤”，因“𬯎”与“隤”均不在2312，取简化字“𬯎”。
4654	魋	5	6344	1	# 按2级字定义，降至5级字。
4655	腿	3	1601	1155	
4656	退	2	846	4527	
4657	蜕	3	2305	390	
4658	吞	3	2178	471	
4659	焞	5	6132	1	
4660	臀	4	2603	254	
4661	屯	4	2671	228	
4662	豚	4	3465	60	
4663	饨	5	5111	5	
4664	鲀	5	6356	1	
4665	氽	5	5391	3	
4666	褪	4	3416	65	
4667	脱	2	766	5268	
4668	拖	2	968	3479	
4669	托	2	1047	2997	
4670	乇	5	4559	11	
4671	沲	4	3233	89	
4672	陀	4	3269	82	
4673	驮	4	3429	56	
4674	沱	4	3646	69	
4675	驼	4	3837	34	
4676	砣	5	4402	15	
4677	坨	5	4415	14	
4678	佗	5	4675	9	
4679	柁	5	4774	9	
4680	鸵	5	4997	6	
4681	橐	5	5650	3	
4682	跎	5	6296	1	
4683	妥	3	1794	851	
4684	椭	3	1822	818	
4685	拓	4	2764	196	
4686	唾	4	3198	94	
4687	箨	4	4030	26	
4688	挖	2	1224	2210	
4689	哇	3	1837	803	
4690	洼	3	2287	401	
4691	蛙	4	2585	260	
4692	娃	4	2472	310	
4693	瓦	2	939	3684	
4694	佤	5	5860	1	
4695	袜	4	3133	106	
4696	腽	5	4940	6	
4697	歪	3	1671	1023	
4698	外	1	186	28175	
4699	弯	2	1203	2313	
4700	湾	3	1605	1150	
4701	豌	4	2860	169	
4702	蜿	4	3207	93	
4703	剜	5	4328	16	
4704	塆	5	5316	3	
4705	完	1	315	17157	
4706	顽	3	1555	1255	
4707	玩	3	1897	734	
4708	烷	4	2440	324	
4709	丸	4	2720	212	
4710	纨	5	4949	6	
4711	𰻬	5	5884	1	
4712	晚	2	718	5792	
4713	碗	3	1996	633	
4714	挽	3	2078	555	
4715	皖	4	3244	87	
4716	惋	4	3620	47	
4717	宛	4	3623	57	
4718	箢	4	3635	46	
4719	菀	4	3698	42	
4720	婉	4	4087	37	
4721	脘	5	4187	20	
4722	绾	5	4535	12	
4723	畹	5	5420	3	
4724	万	1	381	14047	
4725	腕	4	2676	226	
4726	汪	3	2269	409	
4727	王	2	569	8128	
4728	亡	2	1155	2482	
4729	往	1	488	10157	
4730	网	2	1114	2715	
4731	枉	4	3354	76	
4732	惘	5	4967	6	
4733	罔	5	5025	5	
4734	辋	5	5225	4	
4735	𦬣	5	5366	3	
4736	魍	5	6345	1	
4737	望	2	757	5334	
4738	妄	2	1125	2682	
4739	忘	2	1329	1857	
4740	旺	3	1580	1198	
